date,open,high,low,close,volume
2016-12-08,12.4863,12.8794,12.2807,12.6496,57025.95
2016-12-09,12.577,12.6859,12.5226,12.5952,27807.74
2016-12-12,12.6254,12.6556,11.6579,11.7547,50726.67
2016-12-13,11.67,11.8454,11.5068,11.7245,26750.17
2016-12-14,11.7124,11.7547,11.5068,11.5551,20424.52
2016-12-15,11.4947,12.0207,11.4765,11.7728,33239.27
2016-12-16,11.8152,11.9179,11.790999999999999,11.8575,14246.35
2016-12-19,11.8635,12.0086,11.790999999999999,11.8998,15081.0
2016-12-20,11.8514,12.0086,11.8514,11.9059,13317.26
2016-12-21,11.9361,12.0268,11.8696,11.9724,15927.5
2016-12-22,11.9724,11.9784,11.790999999999999,11.8031,17134.25
2016-12-23,11.7728,11.797,11.6338,11.67,15617.25
2016-12-26,11.6398,12.057,11.5128,11.9845,28990.49
2016-12-27,11.9845,12.0873,11.7607,12.0086,46032.0
2016-12-28,11.9542,11.9845,11.8212,11.8575,19860.86
2016-12-29,11.790999999999999,11.9966,11.790999999999999,11.8877,13949.8
2016-12-30,11.8938,11.9663,11.7305,11.8272,16172.67
2017-01-03,11.8514,11.9361,11.7607,11.924000000000001,21177.91
2017-01-04,11.924000000000001,12.0752,11.8635,12.0449,29453.78
2017-01-05,12.0449,12.1235,11.9542,12.0026,21138.57
2017-01-06,12.0026,12.0933,11.8272,11.8635,23324.23
2017-01-09,11.8454,11.93,11.8031,11.8998,14533.0
2017-01-10,11.8514,11.9905,11.8514,11.8817,15435.34
2017-01-11,11.8514,11.924000000000001,11.5793,11.6398,23244.0
2017-01-12,11.6338,11.7365,11.5793,11.5854,16056.46
2017-01-13,11.5975,11.5975,10.9142,11.0049,38344.06
2017-01-16,11.0049,11.0593,9.9105,10.4002,35452.96
2017-01-17,10.37,10.6723,10.1947,10.6482,22418.27
2017-01-18,10.6119,10.7993,10.4668,10.6179,17737.18
2017-01-19,10.5816,10.6905,10.5212,10.5272,13755.3
2017-01-20,10.5272,10.763,10.3761,10.6844,19045.4
2017-01-23,10.763,10.8598,10.7026,10.7933,14897.61
2017-01-24,10.8537,10.8537,10.6965,10.8054,9522.93
2017-01-25,10.8175,10.8658,10.7086,10.8235,11300.67
2017-01-26,10.8296,11.1198,10.7509,11.0956,19488.89
2017-02-03,11.0835,11.0835,10.8235,10.9142,12897.93
2017-02-06,10.89,11.2407,10.89,11.2226,19776.74
2017-02-07,11.2165,11.4886,11.1319,11.2165,22764.94
2017-02-08,11.2165,11.404000000000002,11.144,11.3677,16085.37
2017-02-09,11.3677,11.5128,11.3254,11.4524,22323.52
2017-02-10,11.4524,11.7365,11.3798,11.6458,35154.76
2017-02-13,11.8333,12.3291,11.6821,12.2021,85284.02
2017-02-14,12.0812,12.5166,12.0812,12.4259,65495.29
2017-02-15,12.4561,12.6375,12.184000000000001,12.2687,76913.45
2017-02-16,12.19,12.3594,12.0752,12.2384,33140.4
2017-02-17,12.2445,12.3956,12.184000000000001,12.2082,32195.72
2017-02-20,12.2082,12.6254,12.2082,12.5347,52196.3
2017-02-21,12.5347,12.698,12.4198,12.5347,54723.44
2017-02-22,12.5347,12.8189,12.5347,12.8068,48795.33
2017-02-23,12.8008,13.1757,12.7584,13.0668,126271.59
2017-02-24,13.091,13.1938,12.9459,13.0729,90460.14
2017-02-27,13.0487,13.0487,12.6677,12.6859,69099.23
2017-02-28,12.7705,12.8612,12.5649,12.8008,39273.15
2017-03-01,12.8068,12.8733,12.704,12.8673,24597.98
2017-03-02,12.831,13.1091,12.7645,12.9761,36761.5
2017-03-03,12.9701,13.1394,12.698,13.0547,56779.62
2017-03-06,13.0003,13.5445,12.9519,13.3389,52288.1
2017-03-07,13.3026,13.4054,13.2543,13.3631,22992.19
2017-03-08,13.4236,13.6231,13.3208,13.3752,36785.72
2017-03-09,13.2905,13.7017,13.2119,13.4901,48384.01
2017-03-10,13.4236,13.605,13.2301,13.4598,35831.5
2017-03-13,13.3026,13.6292,13.3026,13.3994,36390.55
2017-03-14,13.3389,13.5324,13.2603,13.3389,26246.69
2017-03-15,13.2119,14.6752,13.1817,14.1733,122745.62
2017-03-16,14.0282,14.645,13.9919,14.2399,86296.23
2017-03-17,14.0161,14.6752,14.0161,14.4696,65523.63
2017-03-20,14.4515,15.0017,14.3306,14.9776,61978.2
2017-03-21,14.8748,15.0864,14.5241,14.6027,59686.64
2017-03-22,14.4515,14.8082,14.2157,14.6389,40025.9
2017-03-23,14.6934,14.6934,14.2882,14.5664,29090.77
2017-03-24,14.6148,14.8143,14.3971,14.6873,28537.0
2017-03-27,14.6329,15.4734,14.6329,15.2738,64440.93
2017-03-28,15.3162,15.4492,15.1408,15.3827,45210.01
2017-03-29,15.3706,15.7636,15.1166,15.7273,79892.54
2017-03-30,15.9329,16.6283,15.685,16.1748,172176.97
2017-03-31,16.1808,16.3864,15.0562,15.3948,211223.99
2017-04-05,15.3766,15.7213,15.2255,15.6125,102305.34
2017-04-06,15.6004,15.9027,15.5701,15.8301,86712.0
2017-04-07,15.8543,16.0236,15.6366,15.8362,74088.2
2017-04-10,15.812000000000001,15.9511,15.5097,15.8301,100772.91
2017-04-11,15.7818,15.8906,15.6911,15.8362,64786.7
2017-04-12,15.8422,16.072,15.7213,15.8846,116544.79
2017-04-13,15.7939,16.0115,15.5399,15.679,82023.0
2017-04-14,15.5822,15.6911,15.419,15.5762,80574.89
2017-04-17,15.6911,15.8664,15.4492,15.5943,62886.0
2017-04-18,16.1204,16.1446,15.4311,15.6185,79851.57
2017-04-19,15.6064,15.6911,15.4673,15.5883,119967.78
2017-04-20,15.7152,15.7152,15.4855,15.6064,40078.0
2017-04-21,15.6064,15.679,15.5338,15.5822,43129.0
2017-04-24,15.6064,15.6306,15.5036,15.6064,38389.28
2017-04-25,15.6004,15.7092,15.4976,15.6487,38193.74
2017-04-26,15.7818,15.7818,15.5883,15.6971,46330.82
2017-04-27,15.7273,15.7757,15.5943,15.7092,65652.7
2017-04-28,15.6911,15.7576,15.6427,15.7032,34872.1
2017-05-02,15.6971,15.7092,15.6004,15.679,55040.81
2017-05-03,15.7152,15.7394,15.5822,15.679,80810.23
2017-05-04,15.6911,15.6911,15.558,15.6125,75385.99
2017-05-05,15.6366,15.7032,15.4794,15.5883,51453.69
2017-05-08,15.5943,15.6729,15.552,15.6004,28910.0
2017-05-09,15.6306,15.6669,15.5399,15.6548,46499.6
2017-05-10,15.6487,15.6729,15.5338,15.6064,39210.42
2017-05-11,15.6306,15.6306,15.4734,15.552,52143.0
2017-05-12,15.5641,15.6669,15.4734,15.6185,90987.82
2017-05-15,15.6366,15.6548,15.5157,15.558,26963.0
2017-05-16,15.5762,15.6306,15.4855,15.5762,45069.25
2017-05-17,15.5943,15.7213,15.5701,15.6729,49337.02
2017-05-18,15.7273,16.6283,15.7213,15.9873,258893.17
2017-05-19,16.0841,16.0841,15.6245,15.9511,130748.12
2017-05-22,15.7273,15.8846,15.6911,15.7757,38408.1
2017-05-23,15.9269,15.9269,15.2194,15.685,103328.34
2017-05-24,15.945,15.945,14.1189,14.1189,128404.13
2017-05-25,13.9639,14.1014,12.7086,13.9456,100788.24
2017-05-26,13.7165,13.7165,12.8369,13.405,108789.83
2017-05-31,13.744000000000002,13.744000000000002,12.9194,13.1576,64069.05
2017-06-08,14.477,14.477,13.1026,14.477,389392.31
2017-06-09,14.5228,14.5228,13.6524,13.8906,233562.91
2017-06-12,13.8906,13.9273,13.2401,13.4783,104695.2
2017-06-13,13.515,13.515,13.1668,13.4417,81541.0
2017-06-14,13.3775,13.4142,13.2034,13.295,49037.9
2017-06-15,13.295,13.3775,13.2034,13.3409,43292.0
2017-06-16,13.2401,13.3317,13.0568,13.0843,60318.98
2017-06-19,13.2126,13.2126,13.0477,13.1393,43471.5
2017-06-20,13.1759,13.4142,13.0935,13.3775,121456.25
2017-06-21,13.3683,13.4508,12.8278,13.3592,81263.8
2017-06-22,13.3409,13.405,13.1668,13.3317,53296.59
2017-06-23,13.3317,13.3409,13.1943,13.3225,31389.7
2017-06-26,13.2034,13.3409,13.1393,13.295,37621.37
2017-06-27,13.295,13.3225,13.2034,13.2767,43859.4
2017-06-28,13.2767,13.3042,13.1851,13.295,35123.2
2017-06-29,13.2676,13.3134,13.2217,13.295,25420.5
2017-06-30,13.2676,13.4691,13.2217,13.3867,30696.24
2017-07-03,13.35,13.3683,13.1576,13.2492,37667.0
2017-07-04,13.2034,13.2401,13.1118,13.1484,25677.4
2017-07-05,13.1393,13.2034,13.0935,13.1576,40234.0
2017-07-06,13.1668,13.2492,13.011,13.1576,53111.5
2017-07-07,13.1393,13.1668,13.011,13.0843,29835.0
2017-07-10,13.1301,13.1301,12.9285,13.1026,44052.99
2017-07-11,13.0751,13.1118,12.9744,13.0935,49089.0
2017-07-12,13.0751,13.0843,12.8461,13.0018,69858.7
2017-07-13,12.9285,13.0018,12.9194,12.9744,14751.5
2017-07-14,13.0018,13.0568,12.8461,12.9377,52526.7
2017-07-17,12.8919,12.9652,11.7374,12.5804,83771.0
2017-07-18,12.5804,12.5804,11.4533,11.5358,108659.55
2017-07-19,10.3813,10.3813,10.3813,10.3813,35722.0
2017-07-20,9.3459,11.2976,9.3459,10.8211,580969.87
2017-07-21,9.9415,10.2439,9.7399,9.7399,375247.07
2017-07-24,9.6208,9.859,9.4559,9.7308,156899.2
2017-07-25,9.7308,9.914,9.63,9.8682,122807.91
2017-07-26,9.8682,10.6837,9.8682,10.4363,229195.02
2017-07-27,10.3996,10.6745,10.1889,10.4363,178421.02
2017-07-28,10.5004,10.7936,10.4455,10.5004,138444.0
2017-07-31,10.6287,10.6837,10.4821,10.5279,81287.67
2017-08-01,10.4913,10.5646,10.2989,10.5004,72242.02
2017-08-02,10.5829,10.6745,10.4821,10.5279,86876.5
2017-08-03,10.5279,10.5646,10.3996,10.4913,53364.37
2017-08-04,10.5371,10.5554,10.3813,10.5188,65735.98
2017-08-07,10.4638,10.5188,10.418,10.4455,37717.68
2017-08-08,10.4455,10.5737,10.4271,10.5554,45925.99
2017-08-09,10.5554,11.6091,10.5554,11.1052,113157.09
2017-08-10,11.3434,11.4717,11.1052,11.3342,97460.61
2017-08-11,11.3434,11.3434,10.9128,10.9952,64951.8
2017-08-14,11.0135,11.2243,11.0044,11.0868,47456.5
2017-08-15,11.095999999999998,11.2151,11.0135,11.1785,32585.5
2017-08-16,11.1327,11.435,11.1327,11.2518,35174.16
2017-08-17,11.2426,11.3067,11.1327,11.2701,29475.66
2017-08-18,11.2426,11.3709,11.1052,11.1143,43009.68
2017-08-21,11.095999999999998,11.2609,11.095999999999998,11.2518,23925.88
2017-08-22,11.2609,11.3434,11.0594,11.1143,41032.74
2017-08-23,11.1052,11.1968,11.0685,11.1235,28687.88
2017-08-24,11.1143,11.1235,10.812000000000001,10.9036,34640.5
2017-08-25,10.8578,11.0868,10.8578,11.0777,23823.5
2017-08-28,11.1327,11.2701,11.0868,11.206,42437.03
2017-08-29,11.1327,11.8657,11.1327,11.6091,77923.79
2017-08-30,11.5633,11.6183,11.4167,11.4992,55379.79
2017-08-31,11.4167,11.7007,11.4167,11.6458,45815.68
2017-09-01,11.6549,11.8657,11.5633,11.7007,37493.53
2017-09-04,11.7282,11.8565,11.5725,11.774000000000001,38211.92
2017-09-05,11.774000000000001,11.8657,11.6824,11.7649,29817.0
2017-09-06,11.7649,12.3971,11.7007,12.1314,79974.86
2017-09-07,12.2322,12.5529,12.1314,12.3238,78521.42
2017-09-08,12.4521,12.7911,12.222999999999999,12.2597,80345.16
2017-09-11,12.2688,12.4521,12.1222,12.277999999999999,45111.49
2017-09-12,12.2963,12.3238,11.939,11.9481,73316.03
2017-09-13,11.9573,12.0672,11.7832,12.0031,43279.84
2017-09-14,12.0031,12.222999999999999,11.9756,12.0947,37259.41
2017-09-15,12.0489,12.2139,11.939,12.0764,26828.08
2017-09-18,12.0489,12.1131,11.9206,11.9481,34852.45
2017-09-19,11.9481,12.1406,11.8657,11.9115,31074.84
2017-09-20,11.884,11.9115,11.7832,11.8473,40737.18
2017-09-21,11.774000000000001,11.9115,11.5541,11.6183,58333.5
2017-09-22,11.6366,11.8015,11.3984,11.7282,45446.5
2017-09-25,11.6091,11.829,11.5083,11.5267,26079.75
2017-09-26,11.5175,11.6641,11.3617,11.4533,28269.0
2017-09-27,11.4625,11.6733,11.4533,11.6366,20935.0
2017-09-28,11.774000000000001,11.774000000000001,11.2701,11.3342,38184.34
2017-09-29,11.435,11.49,11.2701,11.3892,29661.63
2017-10-09,11.4259,12.0306,11.4259,11.9848,63815.94
2017-10-10,11.939,12.4063,11.8015,12.3605,113886.79
2017-10-11,12.3696,12.4338,12.1497,12.1772,44489.18
2017-10-12,12.1864,12.2688,11.6549,11.9481,58382.5
2017-10-13,11.9206,11.9298,11.6824,11.8107,43935.39
2017-10-16,11.7924,11.8748,11.4808,11.545,38309.18
2017-10-17,11.545,11.6458,11.4717,11.6183,23664.37
2017-10-18,11.774000000000001,11.774000000000001,11.5358,11.545,22785.0
2017-10-19,11.545,11.6549,11.3617,11.4167,27780.9
2017-10-20,11.3984,11.6366,11.3617,11.6366,25953.1
2017-10-23,11.6366,11.7466,11.5633,11.7007,29774.01
2017-10-24,11.6916,11.9573,11.6,11.8748,38852.97
2017-10-25,11.8748,12.0672,11.7832,12.0214,37454.92
2017-10-26,12.0764,12.1406,11.8382,11.8657,35061.87
2017-10-27,11.8382,12.3513,11.8382,12.2505,67874.92
2017-10-30,12.1864,12.2322,11.5541,11.9573,53634.25
2017-10-31,11.939,12.1772,11.829,12.1406,25273.21
2017-11-01,12.1406,12.3421,12.0123,12.168,56263.86
2017-11-02,12.168,12.1955,11.7924,11.8199,58173.5
2017-11-03,11.7924,11.9206,11.7374,11.8657,19735.0
2017-11-06,11.8932,12.2322,11.8199,12.1589,39971.13
2017-11-07,12.1589,12.2505,11.8932,11.9848,42170.58
2017-11-08,11.884,12.0947,11.8748,11.939,26902.44
2017-11-09,11.8932,12.0031,11.829,11.9115,28423.25
2017-11-10,11.9756,11.9848,11.6366,11.6458,54788.54
2017-11-13,11.6091,11.7191,11.3617,11.4992,81147.48
2017-11-14,11.49,11.49,11.1968,11.2426,44158.0
2017-11-15,11.2243,11.3434,11.1418,11.2243,23797.5
2017-11-16,11.3526,11.3526,11.1601,11.2334,21867.5
2017-11-17,11.1876,11.2884,10.6104,10.8669,40254.5
2017-11-20,10.8486,10.8486,10.4729,10.757,21780.23
2017-11-21,10.757,10.9036,10.6012,10.7845,18825.78
2017-11-22,10.7845,10.8669,10.5371,10.6195,18485.0
2017-11-23,10.6195,10.6837,10.0789,10.2072,32627.16
2017-11-24,10.1981,10.7936,10.1706,10.6654,44676.63
2017-11-27,10.5004,10.7295,10.5004,10.6745,19741.0
2017-11-28,10.6745,10.9861,10.5737,10.9219,15120.53
2017-11-29,10.9494,11.0777,10.7845,10.8761,14841.35
2017-11-30,10.8853,10.8853,10.6837,10.7387,11206.49
2017-12-01,10.702,10.7753,10.5554,10.702,15110.0
2017-12-04,10.6837,10.7936,10.4088,10.4363,17381.0
2017-12-05,10.3813,10.6379,10.363,10.3813,11573.0
2017-12-06,10.363,10.9494,10.3447,10.702,18361.58
2017-12-07,10.6287,10.7478,10.5462,10.6745,7363.5
2017-12-08,10.6745,10.7661,10.6287,10.7203,11527.04
2017-12-11,10.7112,10.812000000000001,10.6745,10.7661,17137.5
2017-12-12,10.757,10.812000000000001,10.6745,10.6928,7778.02
2017-12-13,10.6928,10.9861,10.6379,10.8486,10045.02
2017-12-14,10.8486,11.0044,10.7203,10.9677,17047.75
2017-12-15,10.9036,10.9769,10.7203,10.8028,17005.63
2017-12-18,10.812000000000001,10.9677,10.6379,10.647,17745.08
2017-12-19,10.7203,10.7387,10.6379,10.6654,6498.02
2017-12-20,10.812000000000001,10.812000000000001,10.4913,10.6562,13608.39
2017-12-21,10.6928,10.7203,10.5096,10.647,11333.0
2017-12-22,10.6287,10.6654,10.5371,10.5554,24187.5
2017-12-25,10.5554,10.6195,10.418,10.5371,10979.0
2017-12-26,10.5371,10.5462,9.4834,10.5004,13951.01
2017-12-27,10.4913,10.4913,10.1522,10.3355,16482.17
2017-12-28,10.3996,10.4913,10.2897,10.3722,10527.5
2017-12-29,10.3722,10.4271,10.0789,10.3263,28166.66
2018-01-02,10.2164,10.4455,10.2164,10.3813,13650.0
2018-01-03,10.3813,10.4363,10.308,10.418,15714.0
2018-01-04,10.418,10.418,10.2622,10.3538,15923.0
2018-01-05,10.3813,10.3813,10.1156,10.2805,29641.84
2018-01-08,10.2622,10.2622,10.0056,10.1156,27076.0
2018-01-09,10.1522,10.1614,9.859,10.1248,34113.4
2018-01-10,10.0789,10.1522,9.9873,10.0973,20428.72
2018-01-11,10.0973,10.1339,9.9965,10.0698,14540.49
2018-01-12,10.0789,10.1248,10.024,10.1248,10625.0
2018-01-15,10.1248,10.1248,9.8957,10.1064,25687.86
2018-01-16,10.024,10.4729,9.9782,10.3813,26031.54
2018-01-17,10.4546,10.4546,10.2439,10.3355,16809.54
2018-01-18,10.3813,10.5371,10.2805,10.4455,16236.5
2018-01-19,10.4455,10.9128,10.3996,10.6012,16115.05
2018-01-22,10.6287,10.6287,10.4455,10.5646,16934.5
2018-01-23,10.6195,10.6195,10.4821,10.4913,6748.55
2018-01-24,10.4088,10.5188,10.2622,10.5004,18810.77
2018-01-25,10.6287,10.6287,10.4088,10.4271,17916.24
2018-01-26,10.363,10.5188,10.3355,10.4821,11799.55
2018-01-29,10.3996,10.4821,10.308,10.3538,9176.45
2018-01-30,10.2622,10.3722,10.1431,10.253,13077.95
2018-01-31,10.1797,10.3447,9.9782,10.024,19186.12
2018-02-01,9.9873,10.1981,9.3276,9.969,32349.77
2018-02-02,9.969,9.969,9.5658,9.8774,15441.45
2018-02-05,9.7766,10.0515,9.5658,9.9782,19188.11
2018-02-06,9.859,9.9232,9.4834,9.7674,16888.45
2018-02-07,9.7949,9.8682,9.4834,9.8499,22696.77
2018-02-08,9.8041,9.8957,9.7674,9.8132,15041.85
2018-02-09,9.8499,9.8499,9.4467,9.7216,39389.5
2018-02-12,9.7124,9.8316,9.6483,9.8132,20419.2
2018-02-13,9.8316,9.8316,9.6941,9.7124,12034.0
2018-02-14,9.7583,9.9873,9.6483,9.8774,17475.5
2018-02-22,9.8682,9.9873,9.7857,9.914,24490.99
2018-02-23,9.8957,9.8957,9.7399,9.7491,15227.8
2018-02-26,9.7583,9.7674,9.6483,9.6575,26637.7
2018-02-27,9.685,9.8774,9.6208,9.8499,90722.02
2018-02-28,9.8316,9.9873,9.7949,9.859,36016.6
2018-03-01,9.859,10.1339,9.685,10.0789,78192.53
2018-03-02,9.9873,10.0606,9.63,9.7766,86604.78
2018-03-05,9.7766,9.8499,9.685,9.7857,32688.5
2018-03-06,9.7949,9.9873,9.7857,9.9323,41881.05
2018-03-07,9.8957,10.3172,9.8774,10.2622,68596.63
2018-03-08,10.1522,10.5188,10.1248,10.5004,48093.05
2018-03-09,10.5096,10.6195,10.3996,10.4821,34380.59
2018-03-12,10.5646,10.7661,10.5462,10.5737,29911.03
2018-03-13,10.5737,10.7661,10.4638,10.7478,39367.54
2018-03-14,10.7203,10.7753,10.6287,10.6379,22212.42
2018-03-15,10.5921,10.5921,10.3996,10.4729,31296.7
2018-03-16,10.4913,10.5829,10.4271,10.4729,17981.65
2018-03-19,10.4913,10.7203,10.4821,10.5554,37116.83
2018-03-20,10.5462,10.6287,10.4729,10.5554,28496.05
2018-03-21,10.5279,10.6837,10.5188,10.5646,43657.46
2018-03-22,10.5188,10.7295,10.3905,10.7203,62584.91
2018-03-23,10.6379,11.1601,10.5462,10.6745,67212.62
2018-03-26,10.6287,10.8303,10.1797,10.757,43101.24
2018-03-27,10.8303,11.3709,10.8303,11.2793,62824.81
2018-03-28,11.1052,11.3709,10.9311,11.1143,41477.5
2018-03-29,11.1968,11.8748,11.0502,11.6916,105753.56
2018-03-30,11.6916,11.8473,11.4992,11.6274,73713.39
2018-04-02,11.6366,11.9665,11.4533,11.5358,80956.02
2018-04-03,11.4992,11.4992,11.206,11.3892,41013.0
2018-04-04,11.4167,11.6,11.2884,11.4717,46845.42
2018-04-09,11.4808,11.5358,11.2793,11.4442,56133.02
2018-04-10,11.4533,11.4808,11.1968,11.3067,26095.08
2018-04-11,11.4075,11.4808,11.2518,11.4442,56022.23
2018-04-12,11.5175,11.6549,11.4075,11.6458,80757.95
2018-04-13,11.7099,11.8107,11.4992,11.7282,46409.35
2018-04-16,11.6916,11.6916,11.3159,11.38,25743.5
2018-04-17,11.3709,11.435,11.0868,11.2793,32538.54
2018-04-18,11.2793,11.2793,10.6379,10.9952,57013.5
2018-04-19,11.0135,11.1052,10.9219,11.0777,20645.03
2018-04-20,11.040999999999999,11.1052,10.8578,10.9494,21191.42
2018-04-23,10.9494,10.9494,10.4363,10.6837,35613.97
2018-04-24,10.7936,11.1418,10.6287,11.1235,46823.26
2018-04-25,11.1052,11.206,11.040999999999999,11.1235,18719.0
2018-04-26,11.1143,11.1418,10.9036,10.9952,21233.18
2018-04-27,11.0044,11.2701,10.9219,11.2426,45235.59
2018-05-02,11.1968,11.2334,11.0502,11.1327,12876.75
2018-05-03,11.2243,11.2243,10.9402,11.040999999999999,25702.02
2018-05-04,11.0135,11.1418,10.8394,10.9677,18518.0
2018-05-07,10.9952,11.0319,10.9036,10.9769,19851.83
2018-05-08,11.0044,11.0044,10.647,10.8761,23891.8
2018-05-09,10.8669,10.9036,10.757,10.8669,27213.7
2018-05-10,10.8761,10.8853,10.6745,10.7661,22595.5
2018-05-11,10.7845,10.9952,10.5462,10.7661,34568.25
2018-05-14,10.7203,10.9036,10.5829,10.8211,26355.91
2018-05-15,10.8394,10.8394,10.5829,10.6837,24262.75
2018-05-16,10.6654,10.7845,10.4363,10.4913,43397.7
2018-05-17,10.5279,10.5737,10.4363,10.4913,13794.5
2018-05-18,10.6104,10.7478,10.4455,10.7203,24346.5
2018-05-21,10.7661,10.7753,10.6287,10.6745,19507.55
2018-05-22,10.7478,10.7478,10.5829,10.6379,17555.34
2018-05-23,10.7203,10.9586,10.6654,10.812000000000001,34921.69
2018-05-24,10.9136,10.9136,10.4256,10.4444,28986.0
2018-05-25,10.4444,10.5476,10.4162,10.4444,21872.75
2018-05-28,10.435,10.5288,10.1253,10.312999999999999,21583.26
2018-05-29,10.3599,10.3599,10.1347,10.2004,26766.08
2018-10-12,9.1775,9.1775,9.1775,9.1775,4161.0
2018-10-15,8.2579,8.2579,8.2579,8.2579,22268.0
2018-10-16,7.4321,8.2579,7.4321,7.5072,360031.03
2018-10-17,7.4603,7.4884,7.0004,7.2726,70462.63
2018-10-18,7.0755,7.4603,7.0755,7.0849,36348.51
2018-10-19,7.0849,7.1694,6.7565,7.1224,43446.48
2018-10-22,7.16,7.6198,7.0849,7.479,52496.05
2018-10-23,7.3852,7.4133,7.1412,7.16,29681.0
2018-10-24,7.3101,7.8732,7.16,7.8732,131812.57
2018-10-25,7.8638,8.2297,7.6667,7.8825,125794.72
2018-10-26,7.9482,7.9482,7.6386,7.8075,63741.0
2018-10-29,7.7042,7.8638,7.5822,7.6761,34849.5
2018-10-30,7.7605,7.8825,7.6949,7.7981,41964.49
2018-10-31,7.7136,7.9013,7.7042,7.7793,30186.0
2018-11-01,7.7042,7.845,7.6573,7.6667,38925.17
2018-11-02,7.6761,7.7512,7.6386,7.7512,34476.86
2018-11-05,7.7418,7.845,7.6292,7.7793,41611.22
2018-11-06,7.7793,7.7887,7.5635,7.6855,26900.67
2018-11-07,7.8262,7.8356,7.6104,7.6198,22129.0
2018-11-08,7.6386,7.7324,7.5259,7.5353,23428.0
2018-11-09,7.4603,7.5353,7.4603,7.4603,15622.62
2018-11-12,7.4603,7.6667,7.4227,7.6292,19679.67
2018-11-13,7.5072,7.7887,7.4415,7.7699,31396.44
2018-11-14,7.7324,7.845,7.6573,7.6761,30913.5
2018-11-15,7.6761,7.7887,7.6761,7.7793,26862.55
2018-11-16,7.8168,7.8732,7.7512,7.8262,29240.75
2018-11-19,7.845,7.9201,7.7512,7.8262,28122.88
2018-11-20,7.7981,7.7981,7.5072,7.5822,22830.0
2018-11-21,7.5072,7.6949,7.3946,7.6479,17634.4
2018-11-22,7.7605,8.1828,7.6855,8.1547,76572.48
2018-11-23,8.1453,8.1453,7.845,7.9107,54367.88
2018-11-26,7.9951,7.9951,7.6949,7.7136,23282.5
2018-11-27,7.7981,7.9482,7.7042,7.8919,20534.17
2018-11-28,7.8075,7.8919,7.7418,7.845,15164.55
2018-11-29,7.8825,7.9295,7.5072,7.5729,17523.0
2018-11-30,7.5822,7.601,7.4696,7.5259,16528.0
2018-12-03,7.6667,7.8356,7.6573,7.7887,20889.55
2018-12-04,7.7793,7.845,7.6104,7.8356,31506.5
2018-12-05,7.7793,7.7793,7.6479,7.6667,21111.44
2018-12-06,7.6104,7.6949,7.601,7.601,11526.0
2018-12-07,7.6479,7.6479,7.5072,7.5072,13910.5
2018-12-10,7.4603,7.479,7.1881,7.282,38351.94
2018-12-11,7.3007,7.357,7.1787,7.3101,24084.5
2018-12-12,7.3101,8.0421,7.3101,7.845,77758.5
2018-12-13,7.8262,8.089,7.6479,7.9013,65719.76
2018-12-14,7.7699,7.8168,7.601,7.6104,34111.0
2018-12-17,7.5916,7.601,7.4321,7.4603,22304.36
2018-12-18,7.479,7.5447,7.3383,7.4603,17331.07
2018-12-19,7.3946,7.4509,7.3195,7.3476,11110.92
2018-12-20,7.3007,7.3758,7.235,7.3383,11826.97
2018-12-21,7.3383,7.3476,7.2257,7.3101,9725.6
2018-12-24,7.2632,7.3195,7.2444,7.2726,10002.5
2018-12-25,7.2257,7.2257,6.9254,7.0849,15972.14
2018-12-26,7.0004,7.2163,7.0004,7.2163,12326.5
2018-12-27,7.2257,7.3476,7.037999999999999,7.0474,9071.0
2018-12-28,7.0567,7.3101,6.9441,7.1787,14109.81
2019-01-02,7.1787,7.3476,7.1787,7.282,14942.57
2019-01-03,7.2257,7.4603,7.2257,7.4133,18805.0
2019-01-04,7.404,7.4603,7.2444,7.3758,23172.65
2019-01-07,7.3758,7.4603,7.2726,7.3758,18265.72
2019-01-08,7.3195,7.4415,7.3007,7.3664,12942.81
2019-01-09,7.3664,8.1078,7.3664,7.7793,71860.38
2019-01-10,7.5729,7.7887,7.4133,7.4696,40425.36
2019-01-11,7.4978,7.4978,7.2257,7.3383,34762.49
2019-01-14,7.3101,7.3289,7.1694,7.282,18345.51
2019-01-15,7.3007,7.5541,7.2913,7.3664,22070.48
2019-01-16,7.3101,7.404,7.2913,7.3101,14018.0
2019-01-17,7.2257,7.3101,7.1506,7.16,19720.0
2019-01-18,7.1694,7.2444,7.1412,7.2163,10581.0
2019-01-21,7.1881,7.2726,7.1881,7.2444,12879.85
2019-01-22,7.2257,7.2726,7.1787,7.2069,8888.92
2019-01-23,7.1412,7.2632,7.1412,7.1975,8125.5
2019-01-24,7.1975,7.282,7.1506,7.1881,14562.63
2019-01-25,7.2163,7.2444,7.16,7.2069,8167.51
2019-01-28,7.2444,7.2632,7.0755,7.1318,10776.0
2019-01-29,7.16,7.16,6.9535,6.9911,13863.0
2019-01-30,6.9535,7.0192,6.8785,6.8972,10686.06
2019-01-31,6.8972,6.9817,6.5782,6.6157,27292.0
2019-02-01,6.7095,7.0849,6.6814,6.9723,28795.91
2019-02-11,6.9911,7.16,6.9911,7.0755,21252.36
2019-02-12,7.1131,7.1506,7.0192,7.1412,19918.0
2019-02-13,7.0943,7.2069,7.0943,7.2069,22684.71
2019-02-14,7.2163,7.3101,7.1881,7.2257,23783.0
2019-02-15,7.2257,7.2726,7.1787,7.2069,16281.28
2019-02-18,7.2444,7.404,7.2257,7.3758,33821.33
